carbon_precursors,MgO_precursors,Mg_loading_method,act1_type,act2_type,carb1_type,carb2_type,post_treatment_type,SBET_m2_g,Vmicro_cm3_g,MgO_mass_ratio,temperature_C,pressure_bar,act1_temp_C,act1_duration_h,act2_temp_C,act2_duration_h,carb1_temp_C,carb1_duration_h,carb2_temp_C,carb2_duration_h,Vmeso_cm3_g,microporosity,MgO_surface_density,T_lnP,inv_T_K
3.2683653425785533,-0.12642216468414613,-0.04948112845213015,-0.6886078619673099,-0.0920043431482538,-0.9364277133025086,-0.11026392174126147,0.12482910678480341,-2.632821886822124,-4.435612348625177,-3.1739939117875267,-5.496150968255492,-6.0385427506689995,0.3676260424244676,0.19320664701774412,-0.01642355179278712,-0.27569972841348567,-1.7036353721994102,-0.16059629420099092,-0.028627508394040345,-0.29239464871559623,-2.855108028698042,1.6635180099167057,0.9734283387409524,-27.663377681511047,-0.7464739965076217
-1.5863957824985693,-0.7921904711086557,0.09755612817027619,0.8827418636810882,-0.06444774199280275,-1.928980529126434,-0.18931357591005263,-0.01705328272465538,-10.847037902506461,0.13073372814537232,-22.85971439998137,-13.151972492145042,6.44815966737253,2.0304160400421205,1.120254321883145,-0.045856514838081064,-0.26779728442476414,-0.4374974216994134,-0.07933151815647395,-0.05963177950137448,-0.14906331252048113,2.584025898265474,18.55856097398118,2.1376116327522587,14.702465304742601,-5.923717311116662
-1.301481795536592,-1.2872582021732701,0.019409150280165065,-0.9817814928434806,-0.08501139403457782,-5.191962199731258,-0.2194341966691201,-0.01714108420537069,-16.044502579014665,-9.034604155349161,-27.375965688964484,-15.040711594565488,6.272808457905225,-2.7083854785992143,-1.624096446082447,-0.11374230704628797,-0.3518861111883919,-1.710978312005806,-0.5408207646648265,-0.156871623751873,-0.230590805066934,-1.8157766142641445,9.325296481933767,-2.8031753988037025,12.571975169583137,-8.697179207694301
-1.8713262159574615,-0.7579176934639784,0.11240688401766552,0.8714492296393598,-0.06812513068845671,-1.927334807117116,-0.12555945094945786,-0.013082025420733617,-10.10147571360188,-2.3095691739556212,-22.31354608574268,-15.476962157999523,6.131828949087497,1.9984413310793296,1.1650553317000714,-0.052584537181667994,-0.30021845542269876,-1.4419845424101372,-0.21092962624081804,-0.056181356921242646,-0.13121716714088552,2.8111693811791696,19.133729669491043,2.4320008328541416,12.538474827026208,-9.964886524211817
-3.443375259602696,-0.7357931012317673,0.04773824511750954,0.8127358552854851,-0.0631035586716054,-2.6827797902693833,-0.12354148575917387,-0.012880763690383329,-10.467610935481177,-2.093121686074505,-28.25812598164524,-14.760536050807378,5.8685386476191335,1.8843579699480983,1.0706643131839078,-0.07256179896685468,-0.37493894813989276,-1.6756802890414215,-0.24904782461049144,-0.051955094781436104,-0.13121716714088552,3.1054942794771545,21.175049229359757,2.844920606833105,12.78968143138431,-15.27365901598618
-3.4296165891487305,-0.7586893963151446,0.03850327959884825,0.8144220496881954,-0.06591015460779007,-2.6827797902693833,-0.12373419811264125,-0.012880763690383329,-10.438969337498937,-1.9036397431924006,-28.166996307197273,-16.054416258960412,5.765409919872533,1.8843579699480983,1.0785578997977148,-0.07380160155314755,-0.37369985036864856,-1.544495441259059,-0.34048217212728216,-0.051955094781436104,-0.1273120889595157,2.595734497847223,20.370411507390823,2.6482183627626465,13.0118973920049,-16.987437680717534
-1.3160717716643946,-0.7306543487235384,-0.06848815012549322,0.8550693472597402,-0.06792736461298521,-2.1536051846364663,-0.13535966682994163,-0.01695227376635794,-9.839754073764237,-2.9064498407893593,-23.70086459079754,-12.789066155638311,3.7107461199122302,1.899552147776152,1.107996811923317,-0.0651601128743586,-0.2800693530687087,-1.267666965799759,-0.1264501998033015,-0.04147873863376728,-0.11866463704001194,1.2859960914267643,15.94526951448914,2.719649771878847,8.623322889013775,-5.872137008398269
-1.325196246821482,-0.7498963439272178,0.021838239202090597,0.8382868541966157,-0.06548730523548026,-2.151151794110026,-0.13378839731319897,-0.013335009515898591,-10.027229177580468,-3.090571610975127,-23.555968325959554,-12.804804719568239,2.1624100378246074,1.8749809069964394,1.0274882408169002,-0.06408324885941372,-0.28811337494676786,-1.1422207076638138,-0.14023426959168328,-0.0414645683364915,-0.12328273574557595,0.8252764177603783,15.22549388804278,2.6049010322913033,8.652551057020048,-6.245043635078977
-1.325196246821482,-0.7498963439272178,0.021838239202090597,0.8382868541966157,-0.06548730523548026,-2.151151794110026,-0.13378839731319897,-0.013335009515898591,-10.027229177580468,-3.090571610975127,-23.555968325959554,-12.804804719568239,2.1624100378246074,1.8749809069964394,1.0274882408169002,-0.06408324885941372,-0.28811337494676786,-1.1422207076638138,-0.14023426959168328,-0.0414645683364915,-0.12328273574557595,0.8252764177603783,15.22549388804278,2.6049010322913033,8.652551057020048,-6.245043635078977
6.590887463710245,1.2252209742571956,0.0268028192404526,-1.7970274306185532,-0.05931273239179827,-5.597841907400786,1.366173882003445,-0.048682113941329076,-7.738694945781565,-4.591228948911481,-19.80980543231641,-11.90362821139566,6.099276628889873,-1.937825852455714,-0.42887269946341605,0.16368051483887447,-0.20511773844399966,-1.7358072772279987,0.4844668835543099,0.158738691712445,-0.03741397335772039,0.07463391134375284,12.510046969295058,-0.9958316513388907,14.863663070587462,-4.4546734418044
